order_id,order_item_id,order_date,ship_date,order_status,customer_id,customer_name,gender,age,country,city,sales_channel,payment_method,product_id,product_name,category,unit_price,quantity,discount_pct,shipping_cost,revenue,profit
100155,155,2023-10-23,2023-10-30,Completed,586,Jordan Jones,Female,40,Canada,Toronto,Online,Card,6658,Perfume,Beauty,50.46,1,0.054,2.08,47.75,9.2
100156,156,2025-03-17,2025-03-19,Completed,317,Sam Smith,Female,47,USA,Chicago,Online,Card,9740,Conditioner,Beauty,7.32,1,0.126,5.79,6.39,-5.14
100157,157,2024-07-07,2024-07-14,Completed,364,Chris Williams,Female,55,Canada,Montreal,Store,Card,8644,Lipstick,Beauty,11.87,2,0.107,0.58,21.2,4.21
100158,158,2024-08-26,2024-08-28,Completed,197,Chris Brown,Female,41,Canada,Ottawa,Online,Cash,2389,Jeans,Fashion,34.51,1,0.151,4.24,29.29,-1.44
100159,159,2023-02-15,,Returned,506,Jamie Johnson,Female,58,India,Mumbai,Online,Transfer,4198,Vacuum,Home,139.78,1,0.147,0.59,119.29,23.93
100160,160,2024-06-15,2024-06-16,Completed,35,Taylor Taylor,Female,55,Canada,Vancouver,Online,Cash,4413,Face Cream,Beauty,14.11,1,0.336,11.09,9.37,-12.92
100161,161,2024-04-02,2024-04-09,Completed,624,Jordan Jones,Male,39,USA,Los Angeles,Online,Card,2633,Tablet,Electronics,313.44,8,0.35,8.58,1629.89,-94.09
100162,162,2024-01-14,,Returned,470,Casey Johnson,Female,25,Nigeria,Port Harcourt,Online,Card,2633,Tablet,Electronics,322.81,1,0.155,1.94,272.73,85.16
100163,163,2024-02-07,2024-02-14,Completed,164,Jamie Williams,Male,29,Nigeria,Port Harcourt,Store,Card,8286,Football,Sports,25.48,1,0.117,0.0,22.49,8.04
100164,164,2025-05-07,,Returned,265,Riley Wilson,Male,24,USA,Chicago,Marketplace,Wallet,4888,Coffee 500g,Grocery,9.15,1,0.18,3.14,7.5,-2.59
100165,165,2024-08-26,2024-09-02,Completed,669,Chris Wilson,Female,41,UK,Leeds,Online,Card,329,Jacket,Fashion,89.47,1,0.162,0.52,75.02,22.96
100166,166,2023-09-02,2023-09-08,Completed,13,Casey Williams,Male,28,USA,New York,Store,Cash,8344,Olive Oil 1L,Grocery,12.76,3,0.177,1.27,31.51,1.85
100167,167,2025-03-07,2025-03-08,Completed,395,Alex Johnson,Female,39,UK,Birmingham,Online,Transfer,5961,Sneakers,Fashion,71.12,1,0.203,3.49,56.68,5.01
100168,168,2023-08-15,2023-08-17,Completed,731,Casey Moore,Male,46,USA,Chicago,Online,Card,5865,Headphones,Electronics,82.85,1,0.252,8.42,61.95,3.15
100169,169,2024-08-07,2024-08-10,Completed,172,Morgan Wilson,Male,38,India,Hyderabad,Online,Wallet,7013,Laptop,Electronics,917.75,1,0.118,3.56,809.11,296.68
100170,170,2024-07-27,2024-07-30,Completed,123,Morgan Williams,Female,45,UK,Birmingham,Store,Card,9520,Sofa Cover,Home,33.45,6,0.264,2.64,147.67,14.3
100171,171,2025-07-06,2025-07-13,Completed,744,Morgan Brown,Male,46,Canada,Montreal,Online,Card,9600,Tennis Racket,Sports,92.28,1,0.172,10.28,76.39,1.1
100172,172,2023-07-10,2023-07-11,Completed,419,Taylor Jones,Male,26,USA,Phoenix,Marketplace,Transfer,7968,Dress,Fashion,55.12,2,0.341,0.0,72.64,4.04
100173,173,2023-03-23,2023-03-28,Completed,749,Casey Jones,Male,31,USA,Phoenix,Marketplace,Transfer,7968,Dress,Fashion,57.76,2,0.179,5.16,94.79,7.16
100174,174,2023-11-12,2023-11-13,Completed,709,Riley Miller,Male,51,UK,Manchester,Online,Transfer,4413,Face Cream,Beauty,16.66,2,0.214,0.0,26.2,-0.2
100175,175,2023-01-16,2023-01-23,Completed,489,Jordan Jones,Male,29,Canada,Montreal,Online,Transfer,9709,Running Shoes,Sports,73.52,1,0.032,0.0,71.14,22.88
100176,176,2025-05-28,2025-06-02,Completed,457,Riley Johnson,Male,40,USA,Chicago,Marketplace,Cash,8286,Football,Sports,21.11,4,0.103,0.0,75.76,25.92
100177,177,2023-10-26,,Returned,749,Casey Wilson,Male,51,Canada,Vancouver,Online,Wallet,7968,Dress,Fashion,72.42,4,0.098,7.27,261.19,94.49
100178,178,2023-07-06,2023-07-09,Completed,257,Riley Smith,Male,24,USA,Chicago,Online,Transfer,4573,Yoga Mat,Sports,19.29,2,0.167,8.28,32.12,2.21
100179,179,2024-06-19,2024-06-23,Completed,106,Jamie Johnson,Male,20,UK,London,Online,Transfer,6036,Blender,Home,44.22,4,0.041,2.32,169.68,56.92
100180,180,2023-05-05,2023-05-07,Completed,555,Sam Williams,Male,27,Canada,Calgary,Marketplace,Card,4974,Smartwatch,Electronics,206.75,1,0.151,3.67,175.44,43.43
100181,181,2024-12-11,2024-12-18,Completed,618,Riley Smith,Female,21,UK,Manchester,Online,Cash,8165,Tea 100 bags,Grocery,6.79,4,0.345,2.81,17.8,-5.85
100182,182,2025-05-13,,Cancelled,329,Dana Moore,Male,38,Canada,Vancouver,Store,Wallet,329,Jacket,Fashion,86.99,3,0.039,1.74,250.76,64.9
100183,183,2024-11-10,2024-11-13,Completed,112,Riley Brown,Male,38,India,Delhi,Online,Card,329,Jacket,Fashion,89.94,1,0.047,4.19,85.71,15.15
100184,184,2024-02-11,2024-02-15,Completed,649,Alex Smith,Male,59,Canada,Montreal,Store,Transfer,6727,Sugar 1kg,Grocery,4.01,1,0.244,0.0,3.03,0.43
100185,185,2025-04-05,,Returned,637,Chris Jones,Male,51,Nigeria,Ibadan,Online,Card,5865,Headphones,Electronics,80.34,1,0.037,6.9,77.34,14.61
100186,186,2023-12-22,2023-12-23,Completed,62,Sam Moore,Female,23,India,Chennai,Online,Card,2633,Tablet,Electronics,290.34,1,0.064,2.85,271.8,93.7
100187,187,2023-05-15,,Returned,417,Sam Jones,Female,33,Nigeria,Kano,Online,Card,6727,Sugar 1kg,Grocery,3.51,1,0.162,3.19,2.94,-2.84
100188,188,2023-08-15,2023-08-17,Completed,562,Jamie Wilson,Female,57,India,Hyderabad,Marketplace,Card,2634,Microwave,Home,95.26,2,0.346,5.37,124.6,-7.11
100189,189,2023-07-13,2023-07-17,Completed,600,Dana Smith,Female,28,USA,Chicago,Online,Card,2634,Microwave,Home,113.75,2,0.053,3.39,215.51,46.52
100190,190,2023-10-30,2023-10-31,Completed,163,Riley Johnson,Female,46,Nigeria,Kano,Online,Card,6339,Rice 5kg,Grocery,10.7,1,0.303,9.85,7.46,-10.04
100191,191,2024-06-17,2024-06-23,Completed,757,Jordan Miller,Female,60,UK,Birmingham,Marketplace,Transfer,430,Lamp,Home,27.47,1,0.35,4.8,17.86,-5.7
100192,192,2023-04-08,2023-04-14,Completed,778,Casey Jones,Male,44,Nigeria,Lagos,Online,Card,4974,Smartwatch,Electronics,176.26,1,0.138,5.73,151.88,27.02
100193,193,2024-02-12,,Cancelled,586,Jordan Miller,Female,57,Canada,Toronto,Online,Card,1176,Shampoo,Beauty,7.54,3,0.027,14.02,22.01,-6.6
100194,194,2025-01-10,2025-01-13,Completed,401,Riley Moore,Female,59,UK,London,Marketplace,Cash,9740,Conditioner,Beauty,8.81,1,0.089,10.22,8.03,-8.88
100195,195,2024-03-30,2024-04-04,Completed,312,Jordan Miller,Female,55,USA,New York,Marketplace,Card,3419,Basketball,Sports,25.76,1,0.032,7.38,24.93,2.26
100196,196,2023-11-30,2023-12-04,Completed,11,Alex Smith,Female,54,India,Bengaluru,Store,Cash,9709,Running Shoes,Sports,98.86,1,0.1,0.0,88.94,11.11
100197,197,2024-03-23,2024-03-28,Completed,745,Dana Miller,Female,40,Nigeria,Kano,Marketplace,Card,1696,Smartphone,Electronics,479.03,5,0.199,11.1,1919.08,219.6
100198,198,2024-06-21,2024-06-25,Completed,384,Riley Miller,Male,30,India,Hyderabad,Online,Cash,9600,Tennis Racket,Sports,114.14,1,0.107,2.41,101.93,16.26
100199,199,2024-12-09,2024-12-16,Completed,95,Jordan Davis,Female,41,Nigeria,Port Harcourt,Online,Card,4198,Vacuum,Home,165.51,1,0.026,4.61,161.26,45.46
100200,200,2025-04-20,,Returned,522,Dana Brown,Female,70,Canada,Vancouver,Online,Card,6440,T-Shirt,Fashion,21.13,1,0.3,0.0,14.79,-0.87
100201,201,2024-10-07,2024-10-08,Completed,362,Sam Smith,Female,18,Nigeria,Port Harcourt,Marketplace,Transfer,9520,Sofa Cover,Home,36.79,1,0.077,5.88,33.97,6.88
100202,202,2025-05-12,2025-05-13,Completed,685,Alex Williams,Male,49,Canada,Ottawa,Online,Transfer,9709,Running Shoes,Sports,92.15,5,0.086,4.34,421.05,87.09
100203,203,2023-05-28,2023-06-01,Completed,617,Chris Brown,Male,51,Canada,Toronto,Online,Card,4573,Yoga Mat,Sports,17.03,1,0.306,9.02,11.81,-7.39
100204,204,2025-04-22,2025-04-26,Completed,64,Alex Taylor,Female,27,USA,Chicago,Online,Card,6339,Rice 5kg,Grocery,9.37,1,0.302,5.23,6.54,-5.1
100205,205,2025-05-29,,Returned,597,Chris Davis,Male,46,Canada,Calgary,Online,Card,8644,Lipstick,Beauty,11.79,1,0.066,8.56,11.02,-6.39
100206,206,2025-02-21,,Cancelled,451,Alex Taylor,Male,33,USA,New York,Online,Transfer,5961,Sneakers,Fashion,61.17,1,0.188,5.53,49.68,4.28
100207,207,2023-01-07,,Returned,467,Morgan Miller,Female,49,Nigeria,Abuja,Marketplace,Transfer,3419,Basketball,Sports,25.44,3,0.092,3.3,69.29,18.65
100208,208,2024-02-28,2024-03-05,Completed,497,Alex Williams,Male,29,USA,Chicago,Online,Card,9520,Sofa Cover,Home,31.66,2,0.076,5.61,58.53,15.54
100209,209,2024-07-29,2024-08-01,Completed,547,Dana Davis,Female,59,Nigeria,Lagos,Online,Wallet,3419,Basketball,Sports,31.78,3,0.121,7.87,83.76,21.39
100210,210,2024-02-01,2024-02-04,Completed,353,Taylor Miller,Male,35,Nigeria,Port Harcourt,Marketplace,Card,6440,T-Shirt,Fashion,14.19,2,0.009,6.11,28.12,6.28
100211,211,2023-07-21,2023-07-28,Completed,131,Riley Wilson,Female,68,USA,Los Angeles,Online,Card,9740,Conditioner,Beauty,6.04,7,0.174,7.5,34.94,-1.66
100212,212,2024-10-06,,Cancelled,214,Morgan Wilson,Male,32,India,Delhi,Store,Wallet,4573,Yoga Mat,Sports,22.33,4,0.093,0.0,81.04,17.13
100213,213,2024-08-24,,Cancelled,548,Taylor Miller,Male,26,Nigeria,Kano,Online,Cash,8165,Tea 100 bags,Grocery,5.97,2,0.05,16.23,11.35,-12.35
100214,214,2023-01-30,2023-02-04,Completed,149,Morgan Smith,Female,63,Nigeria,Abuja,Marketplace,Card,6440,T-Shirt,Fashion,20.53,1,0.166,8.05,17.13,-4.72
100215,215,2023-03-11,2023-03-14,Completed,513,Morgan Williams,Male,63,UK,London,Online,Card,8165,Tea 100 bags,Grocery,4.8,1,0.335,6.17,3.19,-6.75
100216,216,2023-10-17,2023-10-24,Completed,476,Jordan Jones,Male,19,UK,Manchester,Store,Card,8165,Tea 100 bags,Grocery,6.2,2,0.197,0.0,9.96,1.47
100217,217,2023-09-12,,Cancelled,411,Jamie Johnson,Male,36,Nigeria,Port Harcourt,Store,Transfer,6339,Rice 5kg,Grocery,10.61,2,0.079,0.0,19.54,7.51
100218,218,2024-02-19,2024-02-21,Completed,442,Taylor Jones,Male,42,Nigeria,Kano,Online,Transfer,7968,Dress,Fashion,65.68,1,0.266,7.09,48.2,-4.51
100219,219,2025-05-09,2025-05-13,Completed,734,Riley Jones,Female,60,Canada,Montreal,Store,Card,4888,Coffee 500g,Grocery,8.12,1,0.073,1.33,7.53,-0.16
100220,220,2025-07-11,2025-07-18,Completed,600,Sam Smith,Male,61,Nigeria,Lagos,Marketplace,Card,6036,Blender,Home,50.98,1,0.062,5.35,47.82,10.1
100221,221,2024-03-03,2024-03-07,Completed,766,Sam Williams,Female,51,Nigeria,Port Harcourt,Store,Card,430,Lamp,Home,20.9,2,0.104,0.0,37.45,12.23
100222,222,2025-01-26,2025-02-02,Completed,644,Casey Moore,Male,61,USA,Houston,Marketplace,Cash,329,Jacket,Fashion,98.57,1,0.3,2.63,68.95,7.46
100223,223,2025-02-19,2025-02-25,Completed,573,Morgan Brown,Male,67,USA,Phoenix,Online,Wallet,5961,Sneakers,Fashion,64.88,4,0.206,0.0,206.12,16.94
100224,224,2023-12-22,2023-12-24,Completed,652,Morgan Brown,Male,61,India,Hyderabad,Online,Card,4573,Yoga Mat,Sports,15.65,1,0.244,7.51,11.83,-7.7
100225,225,2023-05-17,,Returned,360,Morgan Brown,Male,55,Canada,Vancouver,Online,Cash,4573,Yoga Mat,Sports,19.98,4,0.092,3.23,72.53,21.38
100226,226,2025-02-17,,Returned,694,Jordan Taylor,Female,67,India,Delhi,Online,Card,9520,Sofa Cover,Home,40.06,3,0.107,3.18,107.29,21.28
100227,227,2023-07-31,2023-08-03,Completed,312,Taylor Johnson,Female,46,Nigeria,Abuja,Online,Card,4198,Vacuum,Home,152.11,1,0.35,4.88,98.87,8.4
100228,228,2023-06-22,2023-06-23,Completed,12,Casey Wilson,Male,65,UK,Glasgow,Online,Transfer,9740,Conditioner,Beauty,7.39,1,0.294,1.65,5.22,-2.11
100229,229,2023-07-14,2023-07-17,Completed,9,Jamie Johnson,Female,58,Canada,Montreal,Marketplace,Card,6339,Rice 5kg,Grocery,10.58,2,0.157,5.93,17.84,-2.44
100230,230,2023-01-26,2023-02-02,Completed,149,Morgan Davis,Male,58,Canada,Vancouver,Online,Transfer,430,Lamp,Home,20.3,1,0.103,5.98,18.22,0.19
100231,231,2023-12-01,2023-12-07,Completed,365,Jamie Williams,Female,26,Canada,Montreal,Marketplace,Card,1696,Smartphone,Electronics,462.48,1,0.124,0.0,405.3,80.19
100232,232,2023-04-20,2023-04-26,Completed,723,Dana Smith,Male,49,India,Hyderabad,Marketplace,Wallet,9709,Running Shoes,Sports,77.66,1,0.103,5.98,69.63,19.48
100233,233,2024-10-03,2024-10-09,Completed,233,Jordan Brown,Female,58,India,Mumbai,Store,Cash,6658,Perfume,Beauty,42.34,2,0.184,0.92,69.07,14.42
100234,234,2023-08-12,2023-08-13,Completed,33,Sam Moore,Female,27,UK,London,Marketplace,Card,1176,Shampoo,Beauty,8.21,4,0.178,5.59,26.98,3.06
100235,235,2023-03-06,2023-03-12,Completed,181,Jordan Miller,Female,18,India,Chennai,Marketplace,Transfer,4413,Face Cream,Beauty,16.03,1,0.126,2.79,14.0,2.09
100236,236,2024-07-09,2024-07-13,Completed,439,Riley Brown,Female,56,Canada,Toronto,Marketplace,Card,4888,Coffee 500g,Grocery,7.19,1,0.251,1.01,5.39,0.14
100237,237,2024-09-15,2024-09-20,Completed,585,Dana Davis,Female,60,USA,Chicago,Store,Card,6339,Rice 5kg,Grocery,9.69,1,0.18,3.91,7.95,-2.78
100238,238,2025-05-18,2025-05-24,Completed,758,Casey Johnson,Male,60,Canada,Montreal,Online,Wallet,430,Lamp,Home,25.79,2,0.182,7.59,42.19,1.3
100239,239,2023-09-04,2023-09-08,Completed,268,Chris Williams,Male,30,Canada,Toronto,Online,Cash,6339,Rice 5kg,Grocery,9.46,1,0.151,2.67,8.04,-2.17
100240,240,2023-07-12,2023-07-15,Completed,727,Casey Williams,Female,32,Canada,Ottawa,Marketplace,Transfer,9709,Running Shoes,Sports,84.44,2,0.035,4.98,162.93,55.0
100241,241,2023-03-24,,Returned,696,Chris Wilson,Male,50,Canada,Ottawa,Marketplace,Cash,2633,Tablet,Electronics,290.34,6,0.277,3.28,1260.11,-77.09
100242,242,2023-04-15,2023-04-21,Completed,402,Riley Brown,Male,54,India,Mumbai,Online,Cash,4974,Smartwatch,Electronics,194.14,2,0.097,0.78,350.58,124.84
100243,243,2023-08-31,2023-09-01,Completed,16,Sam Williams,Female,37,Nigeria,Abuja,Online,Cash,3419,Basketball,Sports,32.44,5,0.043,5.24,155.31,53.53
100244,244,2024-07-30,2024-08-05,Completed,364,Jordan Davis,Female,69,Nigeria,Port Harcourt,Online,Card,6727,Sugar 1kg,Grocery,3.88,2,0.071,3.25,7.21,-0.61
100245,245,2024-01-01,2024-01-02,Completed,619,Jamie Johnson,Female,53,UK,Glasgow,Online,Wallet,8344,Olive Oil 1L,Grocery,10.93,3,0.073,0.79,30.38,5.09
100246,246,2023-09-18,2023-09-24,Completed,458,Alex Taylor,Female,25,Nigeria,Ibadan,Online,Cash,2389,Jeans,Fashion,38.36,7,0.326,1.2,181.07,20.21
100247,247,2024-07-21,,Returned,704,Dana Brown,Female,52,UK,Leeds,Online,Card,329,Jacket,Fashion,93.33,2,0.027,5.75,181.68,34.72
100248,248,2024-05-28,2024-05-29,Completed,37,Chris Brown,Female,48,USA,Houston,Online,Cash,9709,Running Shoes,Sports,85.76,1,0.101,2.74,77.07,25.86
100249,249,2023-03-19,2023-03-24,Completed,222,Morgan Brown,Male,31,USA,Chicago,Marketplace,Card,9740,Conditioner,Beauty,7.48,1,0.226,15.5,5.79,-15.39
100250,250,2023-12-29,2024-01-01,Completed,594,Casey Davis,Male,19,USA,Houston,Store,Transfer,8344,Olive Oil 1L,Grocery,11.07,1,0.095,0.0,10.02,3.22
100251,251,2025-01-14,2025-01-17,Completed,394,Morgan Johnson,Female,40,Canada,Ottawa,Online,Wallet,6339,Rice 5kg,Grocery,9.77,3,0.303,9.02,20.43,-11.85
100252,252,2025-07-26,2025-08-02,Completed,98,Taylor Miller,Male,41,UK,Birmingham,Store,Wallet,6339,Rice 5kg,Grocery,9.78,2,0.054,0.0,18.51,7.47
100253,253,2023-11-08,,Cancelled,350,Jamie Moore,Male,40,Canada,Calgary,Online,Transfer,4888,Coffee 500g,Grocery,10.69,5,0.191,6.39,43.26,0.48
100254,254,2025-06-23,,Cancelled,494,Riley Davis,Male,69,USA,Chicago,Online,Card,8165,Tea 100 bags,Grocery,4.96,1,0.193,6.07,4.0,-5.75
100255,255,2024-02-19,2024-02-24,Completed,791,Morgan Brown,Male,27,UK,Manchester,Online,Transfer,4888,Coffee 500g,Grocery,8.76,1,0.158,5.4,7.38,-4.1
100256,256,2023-03-17,,Returned,598,Chris Taylor,Male,37,Canada,Montreal,Store,Card,8165,Tea 100 bags,Grocery,5.81,2,0.063,1.26,10.88,2.91
100257,257,2025-01-08,,Returned,70,Casey Davis,Male,35,UK,Glasgow,Online,Card,2634,Microwave,Home,116.6,2,0.129,0.27,203.12,45.12
100258,258,2024-12-22,2024-12-23,Completed,410,Casey Williams,Female,50,Nigeria,Abuja,Online,Card,7968,Dress,Fashion,55.42,1,0.016,5.25,54.55,8.91
100259,259,2023-02-19,2023-02-26,Completed,590,Jamie Brown,Male,30,UK,Glasgow,Marketplace,Card,6036,Blender,Home,48.93,1,0.185,0.0,39.89,11.3
100260,260,2023-08-06,2023-08-13,Completed,768,Alex Wilson,Female,57,UK,Birmingham,Online,Card,1696,Smartphone,Electronics,488.14,1,0.039,3.14,469.23,167.49
100261,261,2024-10-03,2024-10-10,Completed,507,Sam Miller,Female,47,Nigeria,Lagos,Store,Transfer,6036,Blender,Home,45.92,1,0.074,0.0,42.51,6.18
100262,262,2024-03-01,2024-03-07,Completed,338,Jordan Johnson,Male,27,USA,Los Angeles,Online,Cash,4198,Vacuum,Home,131.07,1,0.069,6.3,121.99,38.75
100263,263,2024-03-09,2024-03-15,Completed,603,Riley Brown,Female,32,Canada,Montreal,Marketplace,Card,5865,Headphones,Electronics,86.51,3,0.086,4.33,237.16,88.09
100264,264,2024-10-29,2024-11-04,Completed,465,Riley Jones,Female,51,Canada,Montreal,Online,Card,4413,Face Cream,Beauty,14.52,5,0.098,5.3,65.49,18.47
100265,265,2024-11-02,2024-11-05,Completed,155,Taylor Miller,Male,19,Canada,Vancouver,Online,Card,7968,Dress,Fashion,56.27,1,0.098,9.45,50.76,7.39
100266,266,2025-03-07,2025-03-12,Completed,375,Jordan Brown,Male,51,Nigeria,Port Harcourt,Marketplace,Card,6658,Perfume,Beauty,44.49,2,0.083,0.84,81.56,15.94
100267,267,2024-10-13,,Returned,399,Casey Williams,Female,68,Nigeria,Lagos,Marketplace,Card,8165,Tea 100 bags,Grocery,7.41,1,0.217,2.44,5.8,-1.28
100268,268,2024-11-21,,Returned,62,Taylor Taylor,Female,44,India,Delhi,Online,Card,8165,Tea 100 bags,Grocery,5.29,1,0.023,7.07,5.17,-5.39
100269,269,2023-09-05,2023-09-07,Completed,334,Dana Jones,Female,49,USA,Phoenix,Marketplace,Card,2634,Microwave,Home,131.95,1,0.171,4.42,109.38,14.84
100270,270,2025-04-22,2025-04-23,Completed,340,Alex Wilson,Male,28,UK,Glasgow,Online,Card,8286,Football,Sports,28.49,2,0.19,4.37,46.15,4.29
100271,271,2025-06-23,2025-06-30,Completed,754,Jamie Smith,Female,29,India,Delhi,Store,Card,1696,Smartphone,Electronics,460.15,2,0.09,0.0,837.13,330.4
100272,272,2023-06-05,,Cancelled,10,Jordan Jones,Male,50,UK,London,Marketplace,Card,4413,Face Cream,Beauty,12.89,1,0.35,0.0,8.38,0.11
100273,273,2024-02-29,2024-03-06,Completed,734,Dana Davis,Male,55,USA,Los Angeles,Marketplace,Transfer,7013,Laptop,Electronics,957.07,6,0.113,2.74,5096.39,1118.03
100274,274,2024-05-31,2024-06-05,Completed,441,Chris Smith,Male,38,Nigeria,Lagos,Online,Card,7968,Dress,Fashion,53.1,1,0.04,5.72,51.0,2.89
100275,275,2024-03-14,2024-03-16,Completed,702,Riley Brown,Male,51,UK,Leeds,Store,Card,2389,Jeans,Fashion,40.98,1,0.057,0.45,38.66,11.19
100276,276,2025-01-18,2025-01-24,Completed,182,Alex Jones,Female,22,Nigeria,Abuja,Online,Card,9600,Tennis Racket,Sports,93.55,1,0.35,3.16,60.81,-0.64
100277,277,2023-10-01,2023-10-07,Completed,43,Casey Moore,Female,53,UK,Leeds,Store,Cash,4888,Coffee 500g,Grocery,7.5,1,0.054,6.56,7.09,-3.74
100278,278,2024-02-13,2024-02-18,Completed,430,Dana Brown,Female,66,India,Hyderabad,Marketplace,Cash,6339,Rice 5kg,Grocery,9.92,1,0.265,5.16,7.29,-4.88
100279,279,2023-09-02,2023-09-05,Completed,711,Sam Miller,Male,70,USA,New York,Online,Transfer,1696,Smartphone,Electronics,456.91,1,0.126,11.56,399.55,58.32
100280,280,2024-02-20,2024-02-23,Completed,702,Casey Moore,Female,47,Canada,Toronto,Online,Transfer,8644,Lipstick,Beauty,12.6,2,0.241,3.96,19.12,-2.08
100281,281,2023-12-17,2023-12-21,Completed,241,Dana Davis,Male,43,Canada,Montreal,Marketplace,Transfer,6036,Blender,Home,53.81,5,0.044,0.84,257.22,76.71
100282,282,2024-10-05,2024-10-11,Completed,229,Sam Jones,Female,48,UK,Glasgow,Online,Transfer,6440,T-Shirt,Fashion,16.29,1,0.021,5.99,15.94,0.71
100283,283,2025-08-07,2025-08-10,Completed,537,Taylor Moore,Male,70,UK,Birmingham,Marketplace,Card,8165,Tea 100 bags,Grocery,5.72,1,0.081,1.78,5.26,-1.06
100284,284,2023-07-01,2023-07-08,Completed,668,Alex Davis,Female,41,India,Mumbai,Online,Transfer,4413,Face Cream,Beauty,16.57,1,0.123,4.63,14.53,-3.22
100285,285,2024-01-09,2024-01-16,Completed,536,Riley Jones,Female,60,Nigeria,Port Harcourt,Online,Wallet,6339,Rice 5kg,Grocery,10.27,2,0.177,8.93,16.91,-6.41
100286,286,2024-04-05,2024-04-11,Completed,179,Riley Brown,Male,61,USA,Chicago,Online,Transfer,9600,Tennis Racket,Sports,116.05,2,0.178,0.0,190.76,59.06
100287,287,2024-06-19,2024-06-23,Completed,259,Alex Moore,Male,18,Canada,Montreal,Online,Card,6727,Sugar 1kg,Grocery,4.23,1,0.184,5.36,3.45,-4.99
100288,288,2023-10-09,,Returned,262,Taylor Jones,Female,23,Canada,Calgary,Store,Card,1176,Shampoo,Beauty,7.86,1,0.009,0.0,7.79,1.72
100289,289,2024-09-24,2024-09-25,Completed,735,Casey Miller,Female,20,UK,Leeds,Online,Transfer,4198,Vacuum,Home,153.97,1,0.036,6.55,148.47,31.1
100290,290,2023-09-02,2023-09-07,Completed,133,Sam Williams,Female,22,USA,Chicago,Store,Card,9740,Conditioner,Beauty,5.85,3,0.297,1.73,12.34,-1.21
100291,291,2024-02-07,2024-02-11,Completed,659,Alex Johnson,Female,47,India,Hyderabad,Store,Card,4974,Smartwatch,Electronics,196.12,1,0.08,4.54,180.4,26.16
100292,292,2024-02-12,2024-02-17,Completed,771,Alex Williams,Male,43,Canada,Toronto,Store,Card,9520,Sofa Cover,Home,36.3,1,0.054,0.0,34.32,5.67
100293,293,2025-02-27,2025-02-28,Completed,227,Chris Taylor,Male,24,India,Mumbai,Marketplace,Card,4413,Face Cream,Beauty,16.32,1,0.015,5.47,16.07,0.31
100294,294,2025-04-23,2025-04-29,Completed,344,Casey Smith,Female,55,USA,Houston,Marketplace,Cash,5961,Sneakers,Fashion,80.27,3,0.154,3.72,203.65,20.54
100295,295,2023-12-09,2023-12-10,Completed,191,Riley Jones,Female,23,UK,Leeds,Online,Cash,4573,Yoga Mat,Sports,22.19,1,0.057,2.69,20.92,4.17
100296,296,2024-06-07,,Returned,698,Alex Jones,Female,33,India,Hyderabad,Store,Card,2389,Jeans,Fashion,34.51,1,0.046,0.96,32.92,12.37
100297,297,2023-02-23,2023-03-01,Completed,383,Casey Wilson,Male,41,UK,Birmingham,Online,Transfer,6339,Rice 5kg,Grocery,11.62,2,0.206,0.01,18.46,4.73
100298,298,2025-01-16,2025-01-21,Completed,70,Dana Taylor,Female,20,UK,Birmingham,Marketplace,Card,8344,Olive Oil 1L,Grocery,11.63,1,0.03,6.79,11.28,-3.71
100299,299,2025-04-01,,Cancelled,626,Casey Miller,Female,31,USA,New York,Online,Cash,1696,Smartphone,Electronics,580.65,3,0.071,2.68,1617.9,449.84
100300,300,2023-05-21,,Returned,74,Sam Wilson,Male,18,Canada,Vancouver,Online,Transfer,4888,Coffee 500g,Grocery,9.4,1,0.012,5.19,9.28,-1.3
100301,301,2025-04-01,2025-04-08,Completed,163,Jordan Williams,Male,47,Nigeria,Abuja,Marketplace,Wallet,6658,Perfume,Beauty,52.48,1,0.173,6.74,43.38,-0.55
100302,302,2024-11-05,2024-11-11,Completed,454,Dana Brown,Male,62,USA,New York,Online,Card,7968,Dress,Fashion,60.09,1,0.156,9.23,50.72,-4.84
100303,303,2025-03-27,2025-04-01,Completed,737,Jordan Jones,Female,38,Canada,Vancouver,Online,Cash,329,Jacket,Fashion,98.98,4,0.35,5.85,257.35,-27.01
100304,304,2023-02-03,2023-02-05,Completed,657,Morgan Williams,Male,30,India,Delhi,Marketplace,Card,8165,Tea 100 bags,Grocery,6.48,1,0.271,7.11,4.72,-5.96
